underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,NBIZ,-2.036414,0.0,6035.915473,0.0,0.0,0.0,-105.68,28.702644072742164,0.0,0.0,5958.938117072742
QBTS,QBTZ,-1.997626,-2269.63132770288,7760.018242,0.0,0.0,0.0,-364.55,36.729713506366416,0.0,0.0,5162.566627803486
IREN,IREZ,-2.007181,0.0,3144.84979,0.0,0.0,0.0,-677.86,28.239011551766602,0.0,0.0,2495.2288015517665
ASTS,ASTN,-2.006542,0.0,2186.341969,0.0,0.0,0.0,-569.39,47.68700263234544,0.0,0.0,1664.6389716323456
LITE,LITZ,-2.001862,0.0,581.634026,0.0,0.0,0.0,0.0,24.11922696265982,0.0,0.0,605.7532529626598
XLK,WEBS,-2.736337,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
AMD,DAMD,-2.028006,0.0,284.09789,0.0,0.0,0.0,-4.97,5.320444285448743,0.0,0.0,284.4483342854487
QQQ,QID,-1.995491,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
CRWV,CORD,-2.006075,0.0,280.944628,0.0,0.0,0.0,-268.0,34.18286070016869,0.0,0.0,47.12748870016871
MU,MUZ,-2.0,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
IBIT,BTCZ,-1.996352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.997298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMNR,BMNZ,-1.985662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
