underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl,bucket,symbol
MSTR,MSTZ,-1.993576,445.80230715,2104.723935502189,0.0,0.0,0.0,-175.86,35.88785319812744,0.0,0.0,2410.5540958503166,bucket_4,
COIN,CONI,-1.92816,261.33225725,1776.441204,0.0,0.0,0.0,-303.82,40.35921871165226,0.0,0.0,1774.312679961652,bucket_4,
MSTR,SMST,-1.973629,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189,bucket_4,
NVDA,NVDQ,-1.996758,1511.29918369,0.0,0.0,0.0,0.0,-386.74,0.0,0.0,0.0,1124.55918369,bucket_4,
LITE,LITZ,-1.998375,-804.96370926,2733.4253233435575,0.0,0.0,0.0,-913.77,93.61396318812389,0.0,0.0,1108.3055772716812,bucket_4,
XLF,FAZ,-2.995121,941.70759925,0.0,0.0,0.0,-46.84,-108.14,0.0,0.0,0.0,786.72759925,bucket_4,
BE,BEZ,-1.991196,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603,bucket_4,
SPY,SDS,-1.98991,873.17422075,0.0,0.0,0.0,-84.78999999999999,-100.14,0.0,0.0,0.0,688.2442207500001,bucket_4,
XLK,WEBS,-2.723659,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971,bucket_4,
SPCX,SNK,-2.0,-3.3333333249174757e-07,225.66963727494854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.6696369416152,bucket_4,
AMD,DAMD,-2.021381,0.0,132.2240767252606,0.0,0.0,0.0,-27.9,56.29259252907272,0.0,0.0,160.61666925433332,bucket_4,
QQQ,QID,-1.995369,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078,bucket_4,
AAOI,AAOZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XLE,DUG,-1.993907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IBIT,BTCZ,-1.995686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
