underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
IBIT,"BITU, BITX, BTCL, IBIT",27899.85865333,35818.243679462,4
AMD,"AMD, AMDG, AMDL, AMUU",27225.3142728304,39621.047717169604,4
QBTS,"QBTS, QBTX",17973.586137776874,37464.38156257688,2
META,"FBL, META",7809.77394621,9966.245216309999,2
IREN,"IRE, IREG, IREN, IREX",7214.192252039995,97941.88293975999,4
CRWV,"CRWG, CRWU, CRWV, CWVX",6313.043057119989,86392.26235838,4
IONQ,"IONL, IONQ, IONX, QPUX",5096.426321299999,38593.680826539996,4
GRAB,GRAB,4483.65,4483.65,1
NOK,NOK,4198.95,4198.95,1
NBIS,"NBIG, NBIL, NBIS, NEBX",4145.576563440005,98686.70495208,4
CRCL,"CCUP, CRCA, CRCG, CRCL",4002.98081947,63193.463399629996,4
MSTR,"MSTR, MSTU, MSTX",3321.0650295406704,10328.58057940067,3
AAL,AAL,2597.4100000000003,2597.4100000000003,1
CRML,"CRML, CRMU",1744.9076353103992,54669.372364689596,2
SMCI,"SMCI, SMCL",1705.8506956165998,6657.724265213399,2
EOSE,"EOSE, EOSU",1581.1125657599987,54858.12743424,2
CVNA,CVNA,1343.4,1343.4,1
LUNR,"LUNL, LUNR",1339.676030579998,33431.46396942,2
LLY,LLY,1004.92,1004.92,1
CIFR,"CIFG, CIFR, CIFU",930.429538500799,34281.1304614992,3
AI,AI,787.15,787.15,1
DJT,DJT,780.3,780.3,1
ALAB,"ALAB, LABX",701.9761279999984,27684.983872,2
GEV,"GEV, GEVG, GEVX",672.7344486500003,5622.64555135,3
LCID,LCID,622.12,622.12,1
PAAS,"PAAS, PAAU",584.50342185,5506.69657815,2
SBET,"SBET, SBTU",505.678942999999,15259.441057,2
SHOP,"SHOP, SHPU",488.9062375999997,3321.7337624,2
KTOS,"KTOS, KTUP",485.9355669600001,2326.92443304,2
BULL,"BULG, BULL",397.015723064,2723.5042769359998,2
GLXY,"GLGG, GLXU, GLXY",239.61912314319852,23211.5008768568,3
BMNR,"BMNG, BMNR, BMNU",236.54901876000076,28137.81098124,3
SNAP,"SNAG, SNAP",210.76178547200016,5286.0582145280005,2
COIN,"COIA, COIG, COIN, CONL, CONX",206.75415450082892,26595.67446814083,5
CLS,"CLS, CSEX",182.44807560000027,12725.351924400002,2
GDXJ,"GDXJ, JNUG",179.14120799999978,3777.438792,2
NFLX,"NFLU, NFLX",161.06645179999998,1579.3335481999998,2
BE,"BE, BEG, BEX",152.16643718219711,64972.0335628178,3
TDOG,"TDOG, TXXD",133.40665737359996,9155.039742626399,2
OKLO,"OKLL, OKLO",122.7550308000009,28014.2449692,2
KEEL,"KEEL, KEEX",115.27449778849768,39640.565502211495,2
AVAV,"AVAV, AVXX",105.29749719999973,5898.702502800001,2
QCOM,"QCMU, QCOM",92.59134400000016,1519.328656,2
APP,"APP, APPX",85.85219776000031,11938.14780224,2
GME,"GME, GMEU",69.12356151999995,1442.17643848,2
ALB,"ALB, ALBG",64.20788491999997,2821.87211508,2
TER,"TER, TERG",32.769230579999885,4021.7907694200003,2
VST,"VST, VSTL",32.407981440000185,2761.19201856,2
LITE,"LITE, LITX",31.63414285000181,32972.16585715,2
CRDO,"CRDO, CRDU",29.536389600001712,23385.583610399997,2
GLW,"GLW, GLWG",28.497379780000074,3040.4626202199997,2
QUBT,"QUBT, QUBX",23.338373300000967,18465.461626700002,2
DKNG,"DKNG, DKNX",10.488611039599846,2439.5113889604,2
AAPL,"AAPB, AAPL",0.705806874400082,1200.2141931256,2
BBAI,"BAIG, BBAI",-6.414082729999791,13715.21408273,2
ZETA,"ZETA, ZETX",-7.724366099999315,4442.7443661,2
TSUI,"TSUI, TXXS",-38.50486874999842,20261.95306875,2
UUUU,"UUUG, UUUU",-42.54227250000076,24454.2022725,2
UNH,"UNH, UNHG",-42.934347999999886,1618.3343479999999,2
RKT,"RKT, RKTL",-56.34304499999962,8360.043044999999,2
FLY,"FLY, FLYT",-57.28345569999874,42589.6434557,2
ANET,"ANEL, ANET",-58.44548839999993,3749.6654884,2
USAR,"USAR, USGG",-68.05975628250053,20067.8597562825,2
CRM,"CRM, CRMG",-69.81187807000015,2498.95187807,2
XOP,"GUSH, XOP",-96.53101220000008,1489.5710122,2
AVGO,"AVGG, AVGO, AVL",-104.54842314500002,6057.208423145,3
COHR,"COHR, COHX",-126.12490591999949,7775.12490592,2
JOBY,"JOBX, JOBY",-129.30318899999997,3050.8231889999997,2
SPOT,"SPOG, SPOT",-132.4816989200001,1880.24169892,2
DELL,"DELL, DLLL",-154.3396160000002,4994.139616,2
QQQ,"QQQ, TQQQ",-159.47609558,2995.1960955799996,2
DNN,"DNN, DNNG",-161.06129133440027,3572.2612913344,2
WULF,"WULF, WULX",-166.45809895999992,25254.13809896,2
UPS,UPSG,-166.664623818,166.664623818,1
UEC,"UEC, UECG",-169.51558475320053,8359.5155847532,2
CEG,"CEG, CEGX",-175.50807400000008,3916.3080739999996,2
SATS,"SATG, SATS",-176.76576228000022,1823.52576228,2
MP,"MP, MPG, MPL",-181.42699293649957,5818.2669929365,3
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",-186.27032379078855,22389.33865382921,5
RDW,"RDW, RDWU",-194.6403557499998,18191.440355749997,2
PONY,"PONX, PONY",-196.77656528000034,4938.65656528,2
ARM,"ARM, ARMG",-201.17447951999975,4802.69447952,2
RKLB,"RKLB, RKLX",-204.1206498499996,13656.02896885,2
NEM,"NEM, NEMG",-208.47218568399967,3262.152185684,2
LMND,"LMND, LMNX",-210.99656096799936,4729.7965609679995,2
SNOW,"SNOU, SNOW",-216.56331008000006,6515.36331008,2
NVO,"NVO, NVOX",-216.88022954000007,2453.88022954,2
XYZ,"XYZ, XYZG",-217.26560298079994,3735.2656029808,2
OSCR,"OSCR, OSCX",-217.3062541320005,8239.386254132001,2
KLAC,"KLAC, KLAG",-219.4674372902,3828.1074372902,2
U,"U, UNX",-227.0423640480003,12340.402364048,2
PLTR,"PLTA, PLTR, PLTU, PTIR",-227.4431418599995,9606.74314186,4
OKTA,"OKTA, OKTG",-227.80041458550022,3041.9804145855,2
MRNA,"MRNA, MRNX",-230.9269355483998,6704.2069355484,2
CMG,"CMG, CMGG",-232.52553797729996,1081.4255379772999,2
PYPL,"PYPG, PYPL",-232.83586846000003,943.39586846,2
FIG,"FIG, FIGG",-234.75639904000036,10548.756399040001,2
UBER,"UBER, UBRL",-236.50730641920006,2038.6673064192,2
RBLX,"RBLU, RBLX",-238.16096754,3580.46096754,2
NIO,"NIO, NIOG",-244.5020662331999,2416.1020662332,2
LAC,"LAC, LACG",-245.4898803148003,6197.3698803148,2
RDDT,"RDDT, RDTL",-248.78318148000017,7840.94318148,2
AFRM,"AFRM, AFRU",-254.0552865599998,4598.175286559999,2
TEM,"TEM, TEMT",-257.09648796000056,5967.99648796,2
LRCX,"LRCU, LRCX",-259.30086224000024,4814.820862240001,2
MRVL,"MRVL, MVLL",-260.80848807999996,3091.0484880799995,2
URA,"URA, URAA",-260.9956649600001,3955.8156649600005,2
TTD,"TTD, TTDU",-271.5466028400001,1455.94660284,2
DUOL,"DUOG, DUOL",-275.0075805530005,8343.327580553,2
NU,"NU, NUG",-276.752256036,910.632256036,2
ADBE,"ADBE, ADBG",-278.9863484000001,2259.7863484,2
ARKK,"ARKK, TARK",-295.80715408000015,2243.2071540800002,2
KWEB,"CWEB, KWEB",-297.2750834799999,1649.43508348,2
PL,"PL, PLU",-299.84291938000024,22524.92291938,2
QS,"QS, QSU",-304.9762574000006,6200.3362574,2
CORZ,"CORZ, COZX",-313.5224447999999,4768.1624448,2
ONDS,"ONDG, ONDL, ONDS",-324.20495488000233,31079.72495488,3
HUT,"HUT, HUTG",-341.7811266464014,30263.0211266464,2
SOEZ,"SOEZ, SOLT",-353.2261975000001,10939.9121975,2
SOXX,"SOXL, SOXX",-360.7406673600003,7480.0206673600005,2
COPX,"COPX, COPZ",-364.6478740800003,4351.04787408,2
IWM,"IWM, URTY",-368.4235109199999,2589.22351092,2
MSFT,"MSFT, MSFU, MSFX",-380.0555643419999,2067.735564342,3
NET,"NET, NETG",-406.65597249999996,2382.2559725,2
ASTS,"ASTS, ASTX",-447.6465520799975,37931.80655208,2
OPEN,"OPEG, OPEN, OPEX",-452.25756851999995,21047.017568519997,3
FIGR,"FGRU, FIGR",-471.01463416000115,16917.414634160003,2
RGTI,"RGTI, RGTU, RGTX",-473.97077695999724,22715.070776959998,3
FXI,"FXI, YINN",-474.07299703999956,2863.2729970399996,2
GEMI,"GEMG, GEMI",-485.62564899239896,15116.3856489924,2
LEU,"LEU, LEUX",-490.99467384000013,3777.7946738399996,2
MARA,"MARA, MRAL",-519.8493144296464,2178.383743970354,2
FCX,"FCX, FCXG",-533.9035215200001,4440.52352152,2
ACHR,"ACHR, ARCX",-555.5425190000005,9533.742519,2
VRT,"VRT, VRTL",-556.7264700800001,2782.36647008,2
INTC,"INTC, INTW",-606.4825638000011,9090.542563800002,2
RCAT,"RCAT, RCAX",-617.7693088735978,53875.6493088736,2
BABA,"BABA, BABX",-643.0849014934533,2864.4747332065463,2
NOW,"NOW, NOWL",-643.1342316000001,2544.5342316,2
UPST,"UPST, UPSX",-662.9849322799987,8748.72493228,2
SOUN,"SOUN, SOUX",-669.6542696900005,5143.77426969,2
BA,"BA, BOEG, BOEU",-724.0831501499998,2047.0231501499998,3
XPEV,"XPEG, XPEV",-729.7770508754,2479.2170508753998,2
SOFI,"SOFA, SOFI, SOFX",-731.4900103399998,5851.5700103399995,3
ORCL,"ORCL, ORCU, ORCX",-797.89268704,6972.29268704,3
PANW,"PALU, PANG, PANW",-805.38641946,2748.02641946,3
BLSH,"BLSG, BLSH",-816.975121541599,10017.255121541599,2
SPY,"SPXL, SPY",-856.0705568000002,2334.4105568,2
TSM,"TSM, TSMG, TSMU",-856.9487404699998,2474.34874047,3
EWY,"EWY, KORU",-904.5461053600006,8058.946105360001,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",-913.1314375399998,29362.21143754,4
WDC,"WDC, WDCX",-1120.6712673200009,10761.07126732,2
CRWD,"CRWD, CRWL",-1319.0805049199994,7259.88050492,2
RIOT,"RIOT, RIOX",-1421.4895542967947,4595.667984263206,2
HIMS,"HIMS, HIMZ",-1470.1806694849092,13554.411573555093,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",-1494.97930163,8250.81930163,5
GDX,"GDX, GDXU, NUGT",-1531.9483167199996,7646.44831672,3
MU,"MU, MULL, MUU",-1554.4640586399996,11699.70405864,3
APH,"APH, APHU",-1584.1223651999999,2334.1223652,2
ETHA,"ETHA, ETHT, ETHU, ETU",-1722.625347709999,27935.265347710003,4
EWW,"EWW, MEXX",-2128.9577946,4445.2577946,2
NVTS,"NVTS, NVTX",-2765.066117000002,70775.866117,2
PLUG,"PLUG, PLUL",-2839.2288490300016,46649.428849029995,2
SNDK,"SNDK, SNDU, SNXX",-2905.071921280003,50763.81192128,3
CNC,"CNC, CNCG",-4489.078970000099,26631.678970000103,2
ASML,"ASML, ASMU",-8125.15393846,11128.773938459999,2
CLSK,"CLSK, CLSX",-11880.187684198103,17190.178648921898,2
NVDA,"NVDA, NVDB, NVDL, NVDU",-13051.89697587,14854.456975870002,4
AMZN,"AMZN, AMZU, AMZZ",-25764.441807339997,27349.281807339998,3
GOOGL,"GGLL, GOOGL, GOOX",-27841.79186176,29428.91186176,3
