ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,strategy_blacklisted,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
AAPU,AAPL,False,,1.985656,500,ols,0.0508439999999999,100000,0.0508439999999999,False,False,33.7400016784668,0.0508439999999999,1.0,False,True,False,False,False,True,False,False,False,0.468593,0.472211,0.175681,0.172185,0.235265,0.236057,0.0096,yfinance,0.0,0.03575,0.099002,0.099367,True,0.175681,0.124837,0.124837,0.099002,0.099002,0.099002,0.099002,simple_ito_fallback,-2.29097,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.124837,0.1373415,0.0508439999999999,0.0850076226415094,0.083034,-0.0591236161915236,-0.0121070132300217,0.0118167415164265,0.0312176237625602,0.064564411190228,"{""e"":[-0.092181,-0.083253,-0.074325,-0.065397,-0.056469,-0.047541,-0.038613,-0.029685,-0.020757,-0.011829,-0.002901,0.006027,0.014955,0.023884,0.032812,0.04174,0.050668,0.059596,0.068524,0.077452,0.08638],""c"":[4,4,7,3,5,4,19,19,35,40,39,38,43,37,27,20,21,20,1,6]}",0.099002,0.076679,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0745;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0785299467032144,mean_reversion,False,incomplete_regime,90.0,53.0,weighted_empirical,-0.0744723975689267,0.099002,simple_ito_fallback,2,short_favorable_positive,0.099002,,,simple_ito,0.496414,0.5956968,0.5,0.5956968,bucket_1,,False,False,0.0508439999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
AMUU,AMD,False,,2.007182,270,ols,0.0570969999999999,15000,0.0570969999999999,False,False,127.41000366210938,0.0570969999999999,1.0,False,True,False,False,False,False,False,False,False,1.185334,1.20384,0.521448,0.507204,0.595974,0.600762,0.0106,yfinance,0.0,0.03575,0.405627,0.411419,True,0.521448,0.464351,0.464351,0.405627,0.405627,0.405627,0.405627,simple_ito_fallback,-0.913062,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.464351,0.4635375,0.0570969999999999,0.0316898461538461,0.0427045,0.2546522630740837,0.3219196926609841,0.365866484576898,0.4102223867068559,0.4946596501552168,"{""e"":[0.213828,0.230635,0.247441,0.264248,0.281054,0.297861,0.314667,0.331474,0.34828,0.365087,0.381893,0.398699,0.415506,0.432312,0.449119,0.465925,0.482732,0.499538,0.516345,0.533151,0.549958],""c"":[5,5,14,19,22,21,23,43,43,40,37,27,19,19,20,11,12,4,3,5]}",0.405627,0.115821,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1094;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1166442117236143,mean_reversion,False,incomplete_regime,90.0,52.0,weighted_empirical,-0.1093598775615843,0.405627,simple_ito_fallback,2,short_favorable_positive,0.405627,,,simple_ito,0.5017955,0.6021545999999999,0.5017955,0.6021545999999999,bucket_1,,False,False,0.0570969999999999,ETF_LS,7130.673342678695,-3552.5793588616757,7130.673342678695,-3552.5793588616757,22428.014465311207,0.0,-0.0,22428.014465311207,core_leveraged
AMZU,AMZN,False,,1.990631,500,ols,0.056936,350000,0.056936,False,False,43.77999877929688,0.056936,1.0,False,True,False,False,False,False,False,False,False,0.610606,0.613449,0.211963,0.20978,0.307102,0.30785,0.0099,yfinance,0.0,0.03575,0.138305,0.138759,True,0.211963,0.155027,0.155027,0.138305,0.138305,0.138305,0.138305,simple_ito_fallback,-1.964185,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.155027,0.175134,0.056936,0.0683915098039215,0.056244,-0.005202637508471,0.0511346802144692,0.0748012299479732,0.0939251838508543,0.1121975607246969,"{""e"":[-0.03702,-0.028932,-0.020844,-0.012756,-0.004668,0.003421,0.011509,0.019597,0.027685,0.035773,0.043862,0.05195,0.060038,0.068126,0.076215,0.084303,0.092391,0.100479,0.108567,0.116656,0.124744],""c"":[5,1,3,8,8,6,8,15,10,7,30,19,33,49,47,38,53,25,16,11]}",0.138305,0.073658,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0721;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.2147020022093329,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,51.0,weighted_empirical,-0.0721056633968606,0.138305,simple_ito_fallback,2,short_favorable_positive,0.138305,,,simple_ito,0.49765775,0.5971893,0.5,0.5971893,bucket_1,,False,False,0.056936,ETF_LS,1684.1692298227179,-846.047926422686,1684.1692298227179,-846.047926422686,3662.75531498179,0.0,-0.0,3662.75531498179,core_leveraged
ASMU,ASML,False,,1.999159,55,ols,0.165354,20000,0.165354,False,False,23.729999542236328,0.165354,1.0,False,True,False,False,False,False,False,False,False,0.898035,0.912077,0.346263,0.325543,0.387888,0.387284,0.0097,yfinance,0.0,0.03575,0.195687,0.19522,True,0.228551,0.180909,0.063197,0.195687,0.195687,0.195687,0.195687,simple_ito_fallback,-1.629977,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.180909,0.2709749999999999,0.165354,0.0927032888888888,0.069512,-0.0701170297501622,0.0381242188864982,0.0972770846897688,0.1584642300406117,0.2553292620524632,"{""e"":[-0.130669,-0.108413,-0.086158,-0.063903,-0.041648,-0.019392,0.002863,0.025118,0.047374,0.069629,0.091884,0.11414,0.136395,0.15865,0.180905,0.203161,0.225416,0.247671,0.269927,0.292182,0.314437],""c"":[5,7,9,9,11,16,26,29,36,36,36,46,30,24,19,17,13,14,4,5]}",0.195687,0.150576,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1465;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0033386616088315,none,False,ok,90.0,45.0,weighted_empirical,-0.1465118009341122,0.195687,simple_ito_fallback,2,short_favorable_positive,0.195687,,,simple_ito,0.49978975,0.5997477,0.5,0.5997477,bucket_1,,False,False,0.165354,ETF_LS,959.3537469360699,-479.8786624455933,959.3537469360699,-479.8786624455933,1916.4263994753987,0.0,-0.0,1916.4263994753987,core_leveraged
AVL,AVGO,False,,1.986663,389,ols,0.035709,150000,0.035709,False,False,59.41999816894531,0.035709,1.0,False,True,False,False,False,False,False,False,False,0.843937,0.848444,0.375316,0.372166,0.424209,0.42478,0.01,yfinance,0.0,0.03575,0.221642,0.222118,True,0.375316,0.339607,0.339607,0.221642,0.221642,0.221642,0.221642,simple_ito_fallback,-1.486574,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.339607,0.298479,0.035709,0.0630414615384615,0.052664,0.0716174653288025,0.1300584296199257,0.1657064744581313,0.2027733731626697,0.2560155417631755,"{""e"":[0.013433,0.028443,0.043453,0.058462,0.073472,0.088482,0.103492,0.118502,0.133512,0.148522,0.163532,0.178542,0.193552,0.208562,0.223572,0.238582,0.253592,0.268602,0.283612,0.298622,0.313632],""c"":[4,3,5,6,14,19,23,31,39,45,42,40,38,28,24,14,7,5,1,4]}",0.221642,0.1536739999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1545;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1030130901929266,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,52.0,weighted_empirical,-0.1545027036176288,0.221642,simple_ito_fallback,2,short_favorable_positive,0.221642,,,simple_ito,0.49666575,0.5959989,0.5,0.5959989,bucket_1,,False,False,0.035709,ETF_LS,5691.128415222695,-2864.667241108681,5691.128415222695,-2864.667241108681,15749.889367276814,0.0,-0.0,15749.889367276814,core_leveraged
BOEU,BA,False,,1.995927,257,ols,0.048757,10000,0.048757,False,False,39.04999923706055,0.048757,1.0,False,True,False,False,False,False,False,False,False,0.603711,0.610134,0.197425,0.194989,0.302933,0.304836,0.0106,yfinance,0.0,0.03575,0.137413,0.138562,True,0.197425,0.148668,0.148668,0.137413,0.137413,0.137413,0.137413,simple_ito_fallback,-1.978644,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.148668,0.1674189999999999,0.048757,0.0625169245283019,0.053373,-0.0060312302902459,0.0440639716784024,0.0802472107980757,0.1134856310236882,0.1648665044639874,"{""e"":[-0.039937,-0.02851,-0.017083,-0.005656,0.005771,0.017197,0.028624,0.040051,0.051478,0.062905,0.074332,0.085759,0.097186,0.108613,0.12004,0.131467,0.142894,0.154321,0.165748,0.177175,0.188602],""c"":[3,5,9,15,15,19,20,22,43,25,35,33,37,30,21,20,13,11,11,5]}",0.137413,0.0600119999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0593;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0172014871356529,none,False,ok,90.0,53.0,weighted_empirical,-0.0592953850502208,0.137413,simple_ito_fallback,2,short_favorable_positive,0.137413,,,simple_ito,0.49898175,0.5987781,0.5,0.5987781,bucket_1,,False,False,0.048757,ETF_LS,1861.055437533764,-932.4266055490826,1861.055437533764,-932.4266055490826,2928.9606094305345,0.0,-0.0,2928.9606094305345,core_leveraged
BABU,BABA,False,,2.03913,54,ols,0.053757,40000,0.053757,False,False,14.630000114440918,0.053757,1.0,False,True,False,False,False,False,False,False,False,0.75107,0.736077,0.234736,0.23013,0.424686,0.429805,0.0097,yfinance,0.0,0.03575,0.237931,0.242566,True,0.237246,0.180979,0.183489,0.237931,0.237931,0.237931,0.237931,simple_ito_fallback,-1.493534,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.180979,0.2363335,0.053757,0.0672600487804878,0.053372,-0.0546498626822469,0.099389927305688,0.1831458636056543,0.2686449529625519,0.3770860144712439,"{""e"":[-0.192293,-0.161434,-0.130575,-0.099716,-0.068857,-0.037998,-0.007139,0.02372,0.054579,0.085438,0.116297,0.147156,0.178015,0.208874,0.239733,0.270592,0.301451,0.33231,0.363169,0.394028,0.424887],""c"":[4,2,3,2,11,4,11,23,26,27,45,33,31,46,31,29,23,18,13,10]}",0.237931,-0.003195,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0042;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1316058834787662,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,41.0,weighted_empirical,-0.0041869007733188,0.237931,simple_ito_fallback,2,short_favorable_positive,0.237931,,,simple_ito,0.5097825,0.611739,0.5097825,0.611739,bucket_1,,False,False,0.053757,ETF_LS,2300.8314078544468,-1128.33973697334,2300.8314078544468,-1128.33973697334,7341.4291717169,0.0,-0.0,7341.4291717169,core_leveraged
CONX,COIN,False,,2.004152,111,ols,0.106537,55000,0.106537,False,False,9.720000267028809,0.106537,1.0,False,True,False,False,False,False,False,False,False,1.460698,1.483109,0.692078,0.673651,0.719952,0.732899,0.0097,yfinance,0.0,0.03575,0.567162,0.586089,True,0.622185,0.585541,0.515648,0.567162,0.567162,0.567162,0.567162,simple_ito_fallback,-0.573328,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.585541,0.6296200000000001,0.106537,0.143781,0.1526374999999999,0.2328343120030287,0.3379099025966096,0.4208770789747924,0.5081040713929611,0.6303452029580574,"{""e"":[0.191174,0.216948,0.242721,0.268494,0.294267,0.32004,0.345814,0.371587,0.39736,0.423133,0.448907,0.47468,0.500453,0.526226,0.551999,0.577773,0.603546,0.629319,0.655092,0.680865,0.706639],""c"":[9,11,16,20,25,22,29,38,28,32,29,29,23,21,20,12,11,9,3,5]}",0.567162,0.1249159999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1281;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1817205458096188,mean_reversion,False,incomplete_regime,90.0,44.0,weighted_empirical,-0.1281205670111749,0.567162,simple_ito_fallback,2,short_favorable_positive,0.567162,,,simple_ito,0.501038,0.6012455999999999,0.501038,0.6012455999999999,bucket_1,,False,False,0.106537,ETF_LS,6293.088727775675,-3140.025670595681,6293.088727775675,-3140.025670595681,30051.958916464104,0.0,-0.0,30051.958916464104,core_leveraged
CSCL,CSCO,False,,2.021843,214,ols,0.097609,10000,0.097609,False,False,39.99599838256836,0.097609,1.0,False,True,False,False,False,True,False,False,False,0.555646,0.532909,0.196087,0.196462,0.260165,0.255211,0.0107,yfinance,0.0,0.03575,0.117151,0.114513,True,0.184184,0.098478,0.0865749999999999,0.117151,0.117151,0.117151,0.117151,simple_ito_fallback,-2.176762,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.098478,0.156619,0.097609,0.0860043396226415,0.094207,-0.0484370401008759,-0.0092959459022652,0.0198299648233383,0.0583639477332647,0.1163519352142531,"{""e"":[-0.071206,-0.059405,-0.047603,-0.035802,-0.024001,-0.012199,-0.000398,0.011404,0.023205,0.035006,0.046808,0.058609,0.070411,0.082212,0.094013,0.105815,0.117616,0.129417,0.141219,0.15302,0.164822],""c"":[10,7,12,30,25,39,41,46,32,31,24,23,21,11,16,10,4,4,4,2]}",0.117151,0.078936,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0750;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0227802716156943,none,False,ok,90.0,53.0,weighted_empirical,-0.0749950482387951,0.117151,simple_ito_fallback,2,short_favorable_positive,0.117151,,,simple_ito,0.50546075,0.6065529,0.50546075,0.6065529,bucket_1,,False,False,0.097609,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
GGLL,GOOGL,False,,1.995296,500,ols,0.069221,550000,0.069221,False,False,137.41000366210938,0.069221,1.0,False,True,False,False,False,False,False,False,False,0.594382,0.597901,0.193492,0.191445,0.300585,0.29907,0.0096,yfinance,0.0,0.03575,0.134897,0.133995,True,0.193492,0.1242709999999999,0.1242709999999999,0.134897,0.134897,0.134897,0.134897,simple_ito_fallback,-1.996174,0.0,479.0,252.0,2026-05-02,letf,True,blended_realized_expected,0.1242709999999999,0.1641945,0.069221,0.0590406538461538,0.0538035,0.0198355932402432,0.0521479642669094,0.0696430808320209,0.0942989257837704,0.1106848969910031,"{""e"":[0.008304,0.01411,0.019916,0.025722,0.031528,0.037334,0.04314,0.048946,0.054752,0.060558,0.066364,0.07217,0.077976,0.083782,0.089588,0.095394,0.1012,0.107006,0.112812,0.118618,0.124424],""c"":[1,16,9,8,9,14,21,38,32,32,24,21,20,28,33,30,25,15,7,9]}",0.134897,0.058595,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0591;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1117694609283757,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,52.0,weighted_empirical,-0.059099638023304,0.134897,simple_ito_fallback,2,short_favorable_positive,0.134897,,,simple_ito,0.498824,0.5985887999999999,0.5,0.5985887999999999,bucket_1,,False,False,0.069221,ETF_LS,958.7348527523139,-480.49755662934916,958.7348527523139,-480.49755662934916,4533.204687225575,0.0,-0.0,4533.204687225575,core_leveraged
