underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,"CRWV, CWY",1614.8702262185407,14043.130602618541,2
AMD,"AMD, AMYY",1228.6766718040562,52722.603406684066,2
CRCL,"CRCL, CRY",826.9734465781876,12470.044872564187,2
COIN,"COIN, COYY",87.33108742785407,69472.59427378785,2
HIMS,"HIMS, HMYY",0.0,17613.214092,2
HOOD,"HOOD, HOYY",0.0,56709.783896040004,2
MU,"MU, MUYY",0.0,43952.1479994294,2
META,"FBYY, META",0.0,58308.3467448,2
MARA,"MAAY, MARA",0.0,61602.251540840996,2
TSM,"TMYY, TSM",0.0,41522.28460236,2
SMCI,"SMCI, SMYY",0.0,48142.3847814,2
RIOT,"RIOT, RTYY",0.0,65691.21488327999,2
IONQ,"IONQ, IOYY",-3.637978807091713e-12,60568.1015846448,2
BABA,"BABA, BBYY",-218.27983734436566,48815.487450223634,2
IBIT,"IBIT, XBTY",-707.1650652508397,68700.43040386916,2
QBTS,"QBTS, QBY",-6565.207734735596,21724.8677347356,2
MSTR,"MSTR, MTYY",-9852.500117112439,87729.89551555456,2
