underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",8066.301704493097,91560.92746359011,2
COIN,"COIN, COYY",1343.9751526607724,94920.63412626077,2
QBTS,"QBTS, QBY",125.46634999712478,24515.263867896323,2
HIMS,"HIMS, HMYY",0.0,11329.075907183998,2
HOOD,"HOOD, HOYY",0.0,26474.086075638603,2
AMD,"AMD, AMYY",0.0,63684.098619609606,2
BABA,"BABA, BBYY",0.0,52703.56400400001,2
IONQ,"IONQ, IOYY",0.0,64664.25584948,2
IBIT,"IBIT, XBTY",0.0,75457.143515,2
META,"FBYY, META",0.0,67299.37424121,2
MARA,"MAAY, MARA",0.0,32567.544243891,2
SMCI,"SMCI, SMYY",0.0,49903.071632568004,2
RIOT,"RIOT, RTYY",0.0,47071.30708,2
TSM,"TMYY, TSM",-237.99333279036807,1438.325157209632,2
MU,"MU, MUYY",-613.9875806808323,5908.317099319167,2
