underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
COIN,"COIN, COYY",2906.0318200056645,151936.21185414545,2
AMD,"AMD, AMYY",121.9634953743589,50402.48710781436,2
CRCL,"CRCL, CRY",4.547473508864641e-13,7270.692929999999,2
BABA,"BABA, BBYY",0.0,46022.926909680005,2
HIMS,"HIMS, HMYY",0.0,19213.514797500004,2
IBIT,"IBIT, XBTY",0.0,137527.90446780002,2
HOOD,"HOOD, HOYY",0.0,52487.19729562679,2
IONQ,"IONQ, IOYY",0.0,56951.22597603,2
META,"FBYY, META",0.0,42329.21296032,2
SMCI,"SMCI, SMYY",-364.74994751057966,48705.356684919825,2
TSM,"TMYY, TSM",-434.4326372919022,41068.9470552081,2
MARA,"MAAY, MARA",-974.2715863938101,60111.61951687178,2
MU,"MU, MUYY",-1792.9850282499501,41847.454435940046,2
RIOT,"RIOT, RTYY",-2951.90600779793,58465.09146879567,2
CRWV,"CRWV, CWY",-5479.086820199999,6170.7668201999995,2
MSTR,"MSTR, MTYY",-7495.9026028969965,82382.752429159,2
QBTS,QBY,-15086.587996700002,15086.587996700002,1
