underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MU,"MU, MUYY",1932.5023450098452,35289.471538489845,2
COIN,"COIN, COYY",1424.6058176818042,54666.51455719781,2
CRCL,"CRCL, CRY",4.547473508864641e-13,7262.7435222,2
BABA,"BABA, BBYY",0.0,31755.153277439997,2
SMCI,"SMCI, SMYY",0.0,40663.423481599995,2
HIMS,"HIMS, HMYY",0.0,20022.13742625,2
MARA,"MAAY, MARA",0.0,47597.83370496,2
IBIT,"IBIT, XBTY",0.0,38881.64178784,2
META,"FBYY, META",0.0,38303.0144225,2
HOOD,"HOOD, HOYY",0.0,51230.62017977401,2
RIOT,"RIOT, RTYY",-0.6480581820724183,58582.43258111072,2
SOXX,"SEMY, SOXX",-19.288433259092926,29174.60653694091,2
TSM,"TMYY, TSM",-55.41086567468301,40147.249509685316,2
IONQ,"IONQ, IOYY",-288.799815712111,42314.66154330789,2
AMD,"AMD, AMYY",-2343.9021665140463,46813.53230467596,2
CRWV,CWY,-6214.580819999998,6214.580819999998,1
MSTR,"MSTR, MTYY",-8609.688847806563,44871.23389139345,2
QBTS,QBY,-14356.0599413,14356.0599413,1
