run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-06-11,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-06-11,AAL,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,AAOI,418.0,0.0,0.0,69292.88175438595,0.0,0.0
2026-06-11,AAPL,0.3504464874718174,0.6495535125281933,0.0,89.05307412788436,162.86456463586893,0.0
2026-06-11,ABNB,-4.0,0.0,0.0,-573.44,0.0,0.0
2026-06-11,ABNY,11.0,0.0,0.0,435.71,0.0,0.0
2026-06-11,ACHR,914.0,0.0,0.0,5489.609405882353,0.0,0.0
2026-06-11,ADBE,3.0,0.0,0.0,762.4703999999999,0.0,0.0
2026-06-11,AFRM,34.0,0.0,0.0,2061.4887179487177,0.0,0.0
2026-06-11,AI,0.0,-40.0,0.0,0.0,-372.0,0.0
2026-06-11,ALAB,36.0,0.0,0.0,5911.247494190585,0.0,0.0
2026-06-11,ALB,14.0,0.0,0.0,2257.6,0.0,0.0
2026-06-11,AMD,25.324857044817655,43.67514295518235,0.0,5957.663102942421,18791.68496806377,0.0
2026-06-11,AMZN,0.0018274766984587572,0.9981725233015408,0.0,0.4352887195563294,266.432414248243,0.0
2026-06-11,ANET,11.0,0.0,0.0,1909.29,0.0,0.0
2026-06-11,APH,5.0,0.0,0.0,672.6673333333333,0.0,0.0
2026-06-11,APLD,12000.0,0.0,9000.0,337366.82660000003,0.0,231069.11500000005
2026-06-11,APP,9.0,0.0,0.0,4269.644722222223,0.0,0.0
2026-06-11,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,ARKK,13.0,0.0,0.0,991.7830079100529,0.0,0.0
2026-06-11,ARM,0.0,7.0,0.0,0.0,2094.5815625,0.0
2026-06-11,ASHR,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,ASML,-1.0,0.0,0.0,-1591.49,0.0,0.0
2026-06-11,ASO,-1292.0,0.0,0.0,-67300.28,0.0,0.0
2026-06-11,ASPN,-6000.0,0.0,0.0,-19450.0,0.0,0.0
2026-06-11,ASTS,52.0,0.0,0.0,5322.434795394645,0.0,0.0
2026-06-11,AVAV,23.0,0.0,0.0,4552.88,0.0,0.0
2026-06-11,AVGO,6.0,0.0,0.0,2213.8610565344147,0.0,0.0
2026-06-11,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-06-11,AXP,1.0,0.0,0.0,314.795,0.0,0.0
2026-06-11,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-06-11,B,25.0,0.0,0.0,1032.5666666666668,0.0,0.0
2026-06-11,BA,6.0,0.0,0.0,1340.9708552295917,0.0,0.0
2026-06-11,BABA,0.0002675318181287077,231.99973246818183,0.0,0.04509722141715983,29249.9732879484,0.0
2026-06-11,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,BBAI,2219.0,0.0,0.0,8540.467773239865,0.0,0.0
2026-06-11,BE,84.0,0.0,0.0,22091.892833513124,0.0,0.0
2026-06-11,BFF,-4000.0,0.0,0.0,-17678.232,0.0,0.0
2026-06-11,BIDU,5.0,0.0,0.0,681.29,0.0,0.0
2026-06-11,BITF,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,BJRI,-5000.0,0.0,0.0,-175144.83000000002,0.0,0.0
2026-06-11,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,BKNU,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,BLSH,131.0,0.0,0.0,4927.831891891892,0.0,0.0
2026-06-11,BLSX,-575.0,0.0,0.0,-4999.609999999999,0.0,0.0
2026-06-11,BMNR,1218.0,0.0,0.0,24910.421231460678,0.0,0.0
2026-06-11,BRK.B,15.0,4.0,0.0,7259.9,1978.1999999999998,0.0
2026-06-11,BTFL,-185.0,0.0,0.0,-7389.79,0.0,0.0
2026-06-11,BULL,348.0,0.0,0.0,2201.29484,0.0,0.0
2026-06-11,CBRS,0.0,0.0,-175.0,0.0,0.0,-40731.25
2026-06-11,CC,-14523.0,0.0,0.0,-259391.44769999996,0.0,0.0
2026-06-11,CEG,3.0116,0.0,0.0,874.6354075294119,0.0,0.0
2026-06-11,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,CELT,-338.0,0.0,0.0,-4177.004636363637,0.0,0.0
2026-06-11,CHNL,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,CIFR,633.0,0.0,0.0,12089.368870755796,0.0,0.0
2026-06-11,CLS,22.0,0.0,0.0,8055.768959183673,0.0,0.0
2026-06-11,CLSK,1964.80073800738,0.0,-1193.80073800738,23895.141210332105,0.0,-12703.274309963099
2026-06-11,CMG,3.0,0.0,0.0,85.32000000000001,0.0,0.0
2026-06-11,CNC,52.0,0.0,0.0,2598.781894736842,0.0,0.0
2026-06-11,COHR,10.0,0.0,0.0,3577.1000000000004,0.0,0.0
2026-06-11,COIN,-9.07482927087996,393.07482927088,0.0,-1797.1060984545306,74745.55106047714,0.0
2026-06-11,COLD,4075.0,0.0,0.0,46314.86,0.0,0.0
2026-06-11,COPX,22.0,0.0,0.0,2060.002475247524,0.0,0.0
2026-06-11,CORZ,146.0,0.0,0.0,3039.7265652881474,0.0,0.0
2026-06-11,COST,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,CRCL,368.0,0.0,0.0,36646.95973979592,0.0,0.0
2026-06-11,CRDO,56.0,0.0,0.0,7354.7572815533995,0.0,0.0
2026-06-11,CRM,7.0,0.0,0.0,1304.0233333333335,0.0,0.0
2026-06-11,CRML,9969.0,0.0,0.0,102224.91307279174,0.0,0.0
2026-06-11,CRWD,1.0,0.0,0.0,406.1600000000001,0.0,0.0
2026-06-11,CRWV,216.79999999999998,34.2,0.0,23407.3064097253,3617.2859999999996,0.0
2026-06-11,CSCO,-9.0,0.0,0.0,-809.595,0.0,0.0
2026-06-11,CVNA,-13.0,0.0,0.0,-882.9866666666667,0.0,0.0
2026-06-11,DASH,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,DASX,-387.0,0.0,0.0,-4113.81,0.0,0.0
2026-06-11,DDOG,0.0,0.0,0.0,0.0,0.0,0.0
